Format Version,1.23,Take Name,pp5 straight,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-01-19 01.25.37.982 PM,Total Frames in Take,825,Total Exported Frames,825,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
406,3.383333,0.000768,-0.014780,-0.002806,-0.999887,-0.808949,0.613776,-3.088173,0.000337,-0.858602,0.569752,-3.093372,0.979683,-0.748743,0.601215,-3.087173,0.979097,-0.819502,0.670362,-3.083973,0.978884,-0.306193,0.090698,0.189109,-0.928578,-1.121948,0.962876,-2.971876,0.002043,-1.120224,0.974429,-2.904458,0.846951,-1.126802,0.950638,-3.009016,0.825249,-1.153847,0.924140,-2.983231,0.731575,-1.086917,1.002296,-2.990798,0.897541,-0.377804,-0.453394,-0.086743,-0.802604,-0.601569,0.999915,-3.076820,0.000521,-0.572467,1.017691,-3.020368,0.845640,-0.577861,0.951432,-3.099395,0.825154,-0.625077,0.982751,-3.122269,0.774696,-0.630871,1.047789,-3.065250,0.839861,0.037100,-0.110482,-0.004267,-0.993176,-0.790374,0.918426,-2.766960,0.001880,-0.834368,0.879029,-2.750646,0.808328,-0.814562,0.942557,-2.766267,0.847760,-0.722193,0.933691,-2.783968,0.958225,0.088578,0.988037,0.121644,-0.033773,-0.831577,1.092179,-2.998772,0.000940,-0.835011,1.040299,-3.001586,0.000000,-0.788238,1.142637,-2.993388,0.709644,-0.827988,1.034978,-3.015570,0.846426,-0.875072,1.150802,-2.984543,0.763338,,,,,,,-1.119324,0.950166,-3.022217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.787107,1.142793,-2.993442,-0.828348,1.035430,-3.015435,-0.875731,1.150179,-2.984637,-0.858483,0.569896,-3.093356,-0.748910,0.601287,-3.087173,-0.819455,0.670147,-3.083989,-0.833373,0.880454,-2.751112,-0.815445,0.941500,-2.765892,-0.722306,0.933322,-2.783878,-0.571208,1.018480,-3.020407,-0.579071,0.950588,-3.098499,-0.623949,0.983713,-3.123790,-0.632024,1.046900,-3.064616,-1.121410,0.973143,-2.903582,,,,-1.153023,0.925248,-2.982230,-1.086554,1.002475,-2.992675
407,3.391667,0.000623,-0.014738,-0.002705,-0.999888,-0.808794,0.613797,-3.088005,0.000344,-0.858456,0.569785,-3.093221,0.981242,-0.748590,0.601223,-3.087004,0.981856,-0.819335,0.670384,-3.083790,0.977892,-0.320486,0.090624,0.197232,-0.922050,-1.121659,0.965326,-2.975953,0.001731,-1.119880,0.974687,-2.908198,0.804360,-1.126631,0.954357,-3.013473,0.000000,-1.154112,0.927454,-2.988584,0.829496,-1.086012,1.004804,-2.993559,0.807992,-0.378481,-0.451222,-0.088970,-0.803265,-0.600352,1.000492,-3.076332,0.000590,-0.571591,1.018133,-3.019663,0.851392,-0.576458,0.952104,-3.098916,0.827374,-0.623582,0.983435,-3.121963,0.787584,-0.629777,1.048295,-3.064785,0.841186,0.039086,-0.109828,-0.005164,-0.993168,-0.790316,0.918699,-2.766714,0.002151,-0.834241,0.879263,-2.750306,0.819975,-0.814560,0.942778,-2.766141,0.857272,-0.722148,0.934055,-2.783694,0.960425,0.088336,0.988274,0.120063,-0.033112,-0.831080,1.092279,-2.998709,0.000924,-0.834487,1.040388,-3.001357,0.000000,-0.787770,1.142775,-2.993444,0.714355,-0.827445,1.035025,-3.015316,0.851647,-0.874618,1.150929,-2.984721,0.772035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.786639,1.142836,-2.993518,-0.827765,1.035558,-3.015167,-0.875351,1.150284,-2.984812,-0.858328,0.569926,-3.093205,-0.748768,0.601294,-3.087004,-0.819284,0.670172,-3.083806,-0.832925,0.880862,-2.750875,-0.815530,0.941744,-2.765748,-0.722461,0.933530,-2.783532,-0.570370,1.018974,-3.019694,-0.577729,0.951284,-3.097959,-0.622353,0.984391,-3.123783,-0.630878,1.047379,-3.064009,-1.120818,0.973579,-2.907400,-1.126191,0.954150,-3.015267,-1.153537,0.928829,-2.986201,-1.086012,1.004928,-2.994628
408,3.400000,0.000623,-0.014578,-0.002731,-0.999890,-0.808629,0.613817,-3.087837,0.000333,-0.858287,0.569802,-3.093070,0.980927,-0.748426,0.601246,-3.086817,0.980846,-0.819175,0.670403,-3.083626,0.978150,-0.320136,0.094029,0.192458,-0.922839,-1.120832,0.968178,-2.978669,0.001688,-1.119732,0.977776,-2.910933,0.834347,-1.125389,0.957051,-3.016195,0.814091,-1.152909,0.930042,-2.991464,0.718937,-1.085299,1.007842,-2.996086,0.892407,-0.378530,-0.446701,-0.091652,-0.805465,-0.599025,1.001183,-3.075942,0.000647,-0.570912,1.018744,-3.018924,0.851707,-0.574855,0.952843,-3.098335,0.820978,-0.621731,0.984190,-3.121860,0.760510,-0.628600,1.048954,-3.064649,0.837113,0.040069,-0.108763,-0.005197,-0.993246,-0.790425,0.918884,-2.766529,0.002206,-0.834370,0.879465,-2.750140,0.785226,-0.814678,0.942956,-2.766055,0.852839,-0.722226,0.934233,-2.783393,0.936752,0.088184,0.988337,0.120017,-0.031772,-0.830614,1.092379,-2.998811,0.000903,-0.834014,1.040488,-3.001450,0.000000,-0.787317,1.142877,-2.993446,0.716246,-0.826935,1.035119,-3.015388,0.840357,-0.874188,1.151034,-2.984959,0.754814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.786218,1.142936,-2.993515,-0.827255,1.035653,-3.015241,-0.874898,1.150396,-2.985052,-0.858171,0.569937,-3.093055,-0.748597,0.601321,-3.086817,-0.819121,0.670194,-3.083641,-0.832982,0.881081,-2.750727,-0.815698,0.941959,-2.765659,-0.722544,0.933669,-2.783222,-0.569588,1.019559,-3.018795,-0.576099,0.952110,-3.097372,-0.620690,0.985208,-3.123541,-0.629684,1.047892,-3.064121,-1.120702,0.977035,-2.909666,-1.125350,0.957593,-3.018315,-1.152108,0.930626,-2.989713,-1.085165,1.007476,-2.997047
409,3.408333,0.000302,-0.014733,-0.002623,-0.999888,-0.808457,0.613825,-3.087659,0.000317,-0.858127,0.569825,-3.092904,0.984693,-0.748256,0.601239,-3.086665,0.980468,-0.818988,0.670411,-3.083408,0.978929,-0.332988,0.096127,0.192567,-0.918040,-1.120509,0.969741,-2.982355,0.001289,-1.120055,0.977574,-2.914384,0.834996,-1.124713,0.959598,-3.020199,0.829262,-1.152493,0.931986,-2.996446,0.870414,-1.084776,1.009806,-2.998391,0.902101,-0.378785,-0.445058,-0.094690,-0.805903,-0.597855,1.001786,-3.075200,0.000576,-0.570103,1.019263,-3.017980,0.847513,-0.573406,0.953596,-3.097613,0.830119,-0.620261,0.984860,-3.121290,0.794786,-0.627649,1.049423,-3.063916,0.840005,0.040885,-0.107614,-0.004936,-0.993339,-0.790523,0.919069,-2.766385,0.002279,-0.834516,0.879688,-2.750032,0.769200,-0.814771,0.943147,-2.766006,0.849762,-0.722281,0.934373,-2.783115,0.929877,0.088389,0.988410,0.119938,-0.029133,-0.830014,1.092496,-2.998947,0.000910,-0.833454,1.040606,-3.001570,0.000000,-0.786695,1.142952,-2.993391,0.732331,-0.826309,1.035221,-3.015468,0.834079,-0.873600,1.151204,-2.985358,0.759312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.785627,1.143003,-2.993455,-0.826630,1.035782,-3.015316,-0.874293,1.150543,-2.985461,-0.858023,0.569936,-3.092891,-0.748431,0.601325,-3.086664,-0.818917,0.670213,-3.083422,-0.833061,0.881371,-2.750645,-0.815804,0.942133,-2.765606,-0.722628,0.933791,-2.782935,-0.568786,1.020029,-3.017910,-0.574607,0.952814,-3.096702,-0.619232,0.985929,-3.122708,-0.628785,1.048379,-3.063492,-1.120820,0.977003,-2.913038,-1.124701,0.959931,-3.021874,-1.152120,0.932161,-2.995217,-1.084395,1.009870,-2.999291
410,3.416667,0.000108,-0.014477,-0.002597,-0.999892,-0.808313,0.613830,-3.087495,0.000321,-0.857982,0.569835,-3.092782,0.984490,-0.748113,0.601241,-3.086475,0.981763,-0.818843,0.670415,-3.083227,0.976207,-0.333824,0.098515,0.194385,-0.917099,-1.119241,0.972980,-2.984097,0.001687,-1.118997,0.980703,-2.916113,0.828732,-1.123357,0.962919,-3.021973,0.854997,-1.151366,0.935412,-2.998366,0.851365,-1.083244,1.012886,-2.999938,0.808202,-0.381288,-0.445231,-0.100996,-0.803859,-0.596550,1.002551,-3.074901,0.000635,-0.569071,1.019621,-3.017427,0.846938,-0.571645,0.954823,-3.097796,0.849747,-0.618712,0.985953,-3.121228,0.825236,-0.626771,1.049806,-3.063154,0.863416,0.041435,-0.106417,-0.004861,-0.993446,-0.790652,0.919176,-2.766300,0.002294,-0.834683,0.879810,-2.750011,0.764693,-0.814903,0.943253,-2.766007,0.851669,-0.722371,0.934466,-2.782883,0.926168,0.088651,0.988414,0.120286,-0.026653,-0.829387,1.092611,-2.999154,0.000860,-0.832872,1.040726,-3.001806,0.000000,-0.786038,1.143018,-2.993374,0.746133,-0.825665,1.035337,-3.015670,0.841932,-0.872972,1.151366,-2.985765,0.778059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.785028,1.143119,-2.993417,-0.826009,1.035848,-3.015530,-0.873583,1.150731,-2.985871,-0.857896,0.569964,-3.092768,-0.748266,0.601340,-3.086472,-0.818775,0.670187,-3.083243,-0.833192,0.881520,-2.750635,-0.815906,0.942234,-2.765613,-0.722772,0.933876,-2.782691,-0.567921,1.020553,-3.017035,-0.572788,0.953936,-3.097389,-0.617736,0.986766,-3.122427,-0.627755,1.048947,-3.062754,-1.120074,0.979685,-2.915253,-1.122630,0.964116,-3.022346,-1.150842,0.935862,-2.997050,-1.083419,1.012256,-3.001741
411,3.425000,0.000331,-0.014247,-0.002644,-0.999895,-0.808172,0.613828,-3.087326,0.000308,-0.857835,0.569825,-3.092616,0.984144,-0.747972,0.601245,-3.086273,0.982207,-0.818710,0.670413,-3.083088,0.979464,-0.342341,0.100695,0.195501,-0.913478,-1.118955,0.974804,-2.988259,0.001548,-1.119183,0.981342,-2.920150,0.787445,-1.122826,0.965417,-3.026333,0.814485,-1.151094,0.937596,-3.003412,0.928921,-1.082717,1.014861,-3.003140,0.908053,-0.380506,-0.441049,-0.100754,-0.806560,-0.595540,1.003171,-3.073968,0.000727,-0.568526,1.020303,-3.016292,0.837219,-0.570592,0.955297,-3.096507,0.829990,-0.617337,0.986524,-3.120449,0.778584,-0.625704,1.050560,-3.062623,0.842100,0.042273,-0.103578,-0.003910,-0.993715,-0.790719,0.919216,-2.766204,0.002298,-0.834901,0.879944,-2.750099,0.767392,-0.814935,0.943329,-2.766094,0.849136,-0.722321,0.934375,-2.782418,0.928966,0.088530,0.988268,0.121886,-0.025136,-0.828753,1.092727,-2.999400,0.000895,-0.832242,1.040850,-3.002216,0.000000,-0.785412,1.143106,-2.993329,0.729865,-0.824990,1.035500,-3.016072,0.848893,-0.872369,1.151452,-2.985982,0.776282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.784338,1.143223,-2.993368,-0.825337,1.035977,-3.015939,-0.873012,1.150839,-2.986086,-0.857732,0.569945,-3.092603,-0.748132,0.601322,-3.086272,-0.818653,0.670217,-3.083102,-0.833415,0.881625,-2.750709,-0.815997,0.942334,-2.765697,-0.722664,0.933780,-2.782238,-0.567269,1.021292,-3.015989,-0.571843,0.954438,-3.095739,-0.616306,0.987508,-3.122143,-0.626707,1.049479,-3.062058,-1.119743,0.981098,-2.918114,-1.122752,0.965874,-3.028129,-1.150921,0.937435,-3.002742,-1.082416,1.014804,-3.004007
412,3.433333,0.000317,-0.014295,-0.002694,-0.999894,-0.808058,0.613818,-3.087136,0.000321,-0.857717,0.569810,-3.092423,0.983717,-0.747856,0.601241,-3.086089,0.980993,-0.818601,0.670402,-3.082895,0.979040,-0.354920,0.102222,0.197408,-0.908082,-1.118275,0.976579,-2.991320,0.001303,-1.118991,0.981314,-2.923065,0.862800,-1.121897,0.968218,-3.029657,0.844611,-1.150448,0.939920,-3.007692,0.820695,-1.081766,1.016862,-3.004865,0.915767,-0.382363,-0.438552,-0.102901,-0.806773,-0.594357,1.003860,-3.073369,0.000596,-0.567658,1.020687,-3.015457,0.841339,-0.569291,0.956101,-3.096022,0.830671,-0.615901,0.987459,-3.120056,0.796853,-0.624578,1.051194,-3.061942,0.842048,0.042692,-0.101731,-0.003480,-0.993889,-0.790894,0.919240,-2.766205,0.002297,-0.835160,0.880010,-2.750231,0.768804,-0.815095,0.943368,-2.766208,0.848458,-0.722426,0.934343,-2.782177,0.929608,0.088575,0.988131,0.123244,-0.023735,-0.828003,1.092865,-2.999615,0.000949,-0.831510,1.040997,-3.002570,0.000000,-0.784654,1.143206,-2.993291,0.702453,-0.824220,1.035677,-3.016418,0.856126,-0.871628,1.151579,-2.986183,0.768454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.783470,1.143323,-2.993333,-0.824561,1.036124,-3.016292,-0.872339,1.150994,-2.986280,-0.857607,0.569930,-3.092409,-0.748029,0.601320,-3.086088,-0.818538,0.670203,-3.082909,-0.833670,0.881672,-2.750834,-0.816187,0.942395,-2.765813,-0.722746,0.933742,-2.782000,-0.566411,1.021641,-3.015224,-0.570564,0.955214,-3.095344,-0.614813,0.988477,-3.121438,-0.625634,1.050115,-3.061478,-1.119861,0.980449,-2.922451,-1.121678,0.968442,-3.031179,-1.150065,0.940391,-3.006004,-1.081496,1.017033,-3.005645
413,3.441667,0.000197,-0.014169,-0.002642,-0.999896,-0.807938,0.613800,-3.086960,0.000308,-0.857600,0.569799,-3.092270,0.983717,-0.747738,0.601216,-3.085901,0.980993,-0.818476,0.670384,-3.082709,0.979040,-0.354813,0.107742,0.196720,-0.907635,-1.117214,0.979627,-2.993467,0.001576,-1.118637,0.984516,-2.925234,0.862800,-1.120455,0.971192,-3.031822,0.844611,-1.149317,0.943025,-3.010098,0.820695,-1.080448,1.019776,-3.006714,0.915767,-0.384875,-0.438030,-0.104284,-0.805683,-0.593357,1.004576,-3.072791,0.000726,-0.566680,1.021039,-3.014764,0.841339,-0.568288,0.956955,-3.095729,0.830671,-0.614883,0.988468,-3.119588,0.796853,-0.623576,1.051842,-3.061083,0.842048,0.043397,-0.100197,-0.003475,-0.994015,-0.791029,0.919190,-2.766274,0.002318,-0.835334,0.879969,-2.750381,0.768804,-0.815236,0.943311,-2.766385,0.848458,-0.722516,0.934288,-2.782055,0.929608,0.088664,0.988134,0.123246,-0.023228,-0.827303,1.092917,-2.999702,0.000963,-0.830823,1.041050,-3.002656,0.000000,-0.783945,1.143245,-2.993340,0.702453,-0.823521,1.035726,-3.016496,0.856126,-0.870924,1.151646,-2.986319,0.768454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.782736,1.143365,-2.993381,-0.823862,1.036169,-3.016371,-0.871647,1.151060,-2.986415,-0.857507,0.569913,-3.092257,-0.747899,0.601305,-3.085899,-0.818408,0.670181,-3.082723,-0.833792,0.881665,-2.750998,-0.816290,0.942335,-2.765998,-0.722907,0.933674,-2.781863,-0.565381,1.021988,-3.014416,-0.569550,0.956086,-3.095027,-0.613825,0.989408,-3.121183,-0.624649,1.050841,-3.060571,-1.119757,0.983525,-2.924282,-1.120345,0.971629,-3.033485,-1.148540,0.943682,-3.008187,-1.080193,1.019691,-3.007862
414,3.450000,0.000372,-0.013902,-0.002633,-0.999900,-0.807850,0.613761,-3.086764,0.000331,-0.857510,0.569759,-3.092085,0.985209,-0.747651,0.601177,-3.085669,0.981616,-0.818390,0.670347,-3.082538,0.978545,-0.360981,0.111403,0.197000,-0.904695,-1.116450,0.981616,-2.996790,0.001483,-1.118509,0.985697,-2.928521,0.822702,-1.119350,0.973648,-3.035272,0.827655,-1.148499,0.945310,-3.014160,0.783447,-1.079444,1.021810,-3.009209,0.882105,-0.387663,-0.435725,-0.102592,-0.805814,-0.592494,1.005334,-3.071919,0.000773,-0.565816,1.021415,-3.013786,0.835410,-0.567713,0.957617,-3.094970,0.831554,-0.614040,0.989535,-3.118812,0.786724,-0.622406,1.052770,-3.060110,0.844601,0.043253,-0.098250,-0.003094,-0.994217,-0.791270,0.919091,-2.766355,0.002279,-0.835661,0.879894,-2.750647,0.762650,-0.815462,0.943228,-2.766556,0.851277,-0.722686,0.934151,-2.781862,0.924680,0.088913,0.988088,0.123549,-0.022647,-0.826575,1.093028,-2.999748,0.000928,-0.830126,1.041165,-3.002731,0.000000,-0.783191,1.143325,-2.993311,0.696119,-0.822812,1.035844,-3.016565,0.856880,-0.870172,1.151779,-2.986384,0.766093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.782007,1.143394,-2.993362,-0.823128,1.036303,-3.016438,-0.870916,1.151221,-2.986475,-0.857412,0.569896,-3.092071,-0.747809,0.601268,-3.085666,-0.818330,0.670120,-3.082554,-0.834137,0.881548,-2.751246,-0.816511,0.942277,-2.766180,-0.723078,0.933539,-2.781672,-0.564668,1.022311,-3.013714,-0.569016,0.956628,-3.094121,-0.612487,0.990516,-3.121001,-0.623591,1.052017,-3.059144,-1.119024,0.985481,-2.926852,-1.119346,0.974106,-3.037465,-1.148316,0.945114,-3.013275,-1.079115,1.021782,-3.009658
415,3.458333,0.000441,-0.013938,-0.002773,-0.999899,-0.807772,0.613734,-3.086583,0.000343,-0.857420,0.569718,-3.091895,0.983123,-0.747569,0.601167,-3.085490,0.981759,-0.818328,0.670318,-3.082365,0.976412,-0.368535,0.113829,0.198688,-0.900971,-1.115433,0.984094,-2.999634,0.001378,-1.117952,0.987108,-2.931324,0.824026,-1.118098,0.976746,-3.038256,0.775976,-1.147523,0.948215,-3.017797,0.907512,-1.078159,1.024306,-3.011159,0.944270,-0.386889,-0.432507,-0.104116,-0.807722,-0.591251,1.005240,-3.071707,0.001583,-0.565054,1.021370,-3.013368,0.854097,-0.566271,0.957512,-3.094519,0.815626,-0.612409,0.989402,-3.118763,0.714224,-0.621270,1.052678,-3.060177,0.829570,0.042799,-0.096456,-0.002965,-0.994412,-0.791417,0.918948,-2.766381,0.002285,-0.835872,0.879746,-2.750869,0.767227,-0.815603,0.943090,-2.766646,0.853557,-0.722774,0.934009,-2.781626,0.924818,0.089621,0.987992,0.123881,-0.022234,-0.825696,1.093138,-2.999814,0.000829,-0.829324,1.041282,-3.002830,0.000000,-0.782239,1.143365,-2.993318,0.703132,-0.822008,1.035958,-3.016662,0.856981,-0.869212,1.151949,-2.986448,0.766441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.781204,1.143410,-2.993365,-0.822312,1.036434,-3.016531,-0.869871,1.151413,-2.986538,-0.857310,0.569848,-3.091881,-0.747748,0.601258,-3.085489,-0.818258,0.670096,-3.082380,-0.834337,0.881427,-2.751467,-0.816618,0.942115,-2.766277,-0.723204,0.933402,-2.781433,-0.564020,1.022606,-3.013193,-0.567233,0.954461,-3.093819,-0.611215,0.991338,-3.120609,-0.622561,1.052197,-3.059333,-1.118553,0.986802,-2.929522,-1.118053,0.977275,-3.039955,-1.147284,0.948057,-3.017120,-1.077842,1.024241,-3.011939
416,3.466667,0.000717,-0.013755,-0.002779,-0.999901,-0.807694,0.613693,-3.086408,0.000366,-0.857339,0.569673,-3.091714,0.982887,-0.747491,0.601128,-3.085286,0.979882,-0.818252,0.670279,-3.082224,0.976732,-0.375256,0.116309,0.197672,-0.898098,-1.114406,0.986044,-3.002467,0.001619,-1.117510,0.988168,-2.934148,0.807525,-1.116739,0.979199,-3.041203,0.821980,-1.146324,0.950394,-3.021369,0.926512,-1.077053,1.026415,-3.013149,0.915554,-0.390664,-0.429695,-0.107344,-0.806983,-0.590379,1.006570,-3.071213,0.000593,-0.564510,1.022110,-3.012569,0.837931,-0.565274,0.959071,-3.094363,0.672424,-0.611274,0.991207,-3.118544,0.707015,-0.620460,1.053892,-3.059376,0.838394,0.043722,-0.094352,-0.003192,-0.994573,-0.791591,0.918781,-2.766414,0.002317,-0.836080,0.879570,-2.751020,0.764571,-0.815796,0.942903,-2.766824,0.854544,-0.722898,0.933871,-2.781398,0.923133,0.089164,0.988109,0.123709,-0.019675,-0.824846,1.093279,-2.999868,0.000826,-0.828443,1.041420,-3.002860,0.000000,-0.781438,1.143524,-2.993189,0.740736,-0.821055,1.036086,-3.016650,0.855022,-0.868448,1.152087,-2.986773,0.786435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.780448,1.143523,-2.993239,-0.821337,1.036592,-3.016516,-0.869099,1.151569,-2.986863,-0.857215,0.569806,-3.091699,-0.747692,0.601221,-3.085286,-0.818177,0.670054,-3.082240,-0.834464,0.881251,-2.751628,-0.816838,0.941984,-2.766464,-0.723361,0.933224,-2.781191,-0.563225,1.022970,-3.012451,-0.566607,0.958099,-3.093538,-0.609882,0.992424,-3.120200,-0.621697,1.052881,-3.058791,-1.118014,0.987966,-2.932411,-1.116710,0.979744,-3.043284,-1.146266,0.950011,-3.020630,-1.076634,1.026467,-3.013596
417,3.475000,0.001065,-0.013836,-0.003085,-0.999899,-0.807609,0.613652,-3.086185,0.000409,-0.857228,0.569597,-3.091453,0.975985,-0.747398,0.601126,-3.085065,0.974868,-0.818202,0.670234,-3.082039,0.978234,-0.381671,0.119641,0.198054,-0.894868,-1.113253,0.988179,-3.005404,0.001367,-1.116965,0.989445,-2.937094,0.828142,-1.115256,0.981834,-3.044243,0.793050,-1.145103,0.952869,-3.025044,0.883053,-1.075687,1.028569,-3.015236,0.924845,-0.397968,-0.427652,-0.117253,-0.803111,-0.589446,1.007180,-3.071570,0.000267,-0.564072,1.021550,-3.012414,0.907197,-0.563773,0.960471,-3.095683,0.883919,-0.609915,0.992763,-3.119382,0.866130,-0.620024,1.053938,-3.058802,0.888564,0.043562,-0.092577,-0.003162,-0.994747,-0.791743,0.918640,-2.766384,0.002344,-0.836284,0.879421,-2.751162,0.755372,-0.815948,0.942760,-2.766872,0.856319,-0.722997,0.933740,-2.781118,0.915773,0.087705,0.988261,0.123092,-0.022278,-0.824419,1.093323,-3.000226,0.000658,-0.827845,1.041449,-3.003162,0.000000,-0.781159,1.143727,-2.993795,0.898860,-0.820505,1.036131,-3.016984,0.852538,-0.868166,1.151984,-2.986960,0.908118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.780892,1.143435,-2.993880,-0.820540,1.036704,-3.016848,-0.868398,1.151704,-2.987013,-0.857042,0.569748,-3.091434,-0.747643,0.601184,-3.085069,-0.818143,0.670025,-3.082053,-0.834626,0.881113,-2.751773,-0.817009,0.941860,-2.766516,-0.723470,0.933075,-2.780909,-0.563686,1.022115,-3.013040,-0.564481,0.959673,-3.095223,-0.608934,0.993434,-3.119998,-0.620684,1.053499,-3.058019,-1.117697,0.988956,-2.935618,-1.115231,0.982285,-3.046263,-1.144819,0.952819,-3.023910,-1.075264,1.028662,-3.015850
418,3.483333,0.001067,-0.013733,-0.003033,-0.999901,-0.807576,0.613611,-3.086072,0.000425,-0.857198,0.569561,-3.091349,0.975987,-0.747366,0.601077,-3.084938,0.974640,-0.818163,0.670194,-3.081928,0.975571,-0.389920,0.121286,0.198871,-0.890900,-1.112027,0.989862,-3.008313,0.001277,-1.116185,0.989952,-2.940017,0.844377,-1.113790,0.984195,-3.047269,0.827505,-1.143828,0.954973,-3.028769,0.864781,-1.074307,1.030327,-3.017198,0.915844,-0.397880,-0.429244,-0.119474,-0.801977,-0.588021,1.008249,-3.070642,0.000735,-0.562619,1.022615,-3.011497,0.848401,-0.562149,0.961728,-3.094907,0.853756,-0.608498,0.993835,-3.118452,0.833070,-0.618818,1.054819,-3.057714,0.873180,0.043737,-0.090860,-0.002985,-0.994898,-0.791925,0.918447,-2.766355,0.002330,-0.836525,0.879241,-2.751272,0.752497,-0.816124,0.942571,-2.766935,0.861843,-0.723126,0.933529,-2.780856,0.909662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.776426,1.143900,-2.994300,-0.819885,1.036812,-3.016987,-0.867708,1.151842,-2.987083,-0.857021,0.569722,-3.091330,-0.747609,0.601151,-3.084941,-0.818098,0.669959,-3.081944,-0.834827,0.880934,-2.751886,-0.817130,0.941687,-2.766595,-0.723682,0.932854,-2.780632,-0.561580,1.023577,-3.010957,-0.563270,0.960804,-3.094741,-0.607486,0.994554,-3.119567,-0.619749,1.054062,-3.057304,-1.117018,0.989302,-2.938875,-1.113707,0.984683,-3.048921,-1.143415,0.955105,-3.027489,-1.073969,1.030356,-3.017968
